,season,id,name,short_name,home_team,away_team,home_captain,away_captain,venue_name,home_team_name,away_team_name
778,2012.0,548380,Chennai Super Kings v Delhi Daredevils,CSK v DC,CSK,DC,MS Dhoni,Virender Sehwag,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Delhi Darede
779,2012.0,548381,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,CSK,KKR,MS Dhoni,Gautam Gambhir,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Kolkata Knight Riders
780,2011.0,501198,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,CSK,KKR,MS Dhoni,Gautam Gambhir,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Kolkata Knight Riders
781,2011.0,501199,Deccan Chargers v Rajasthan Royals,DC v RR,SRH,RR,Kumar Sangakkara,Shane Warne,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Rajasthan Royals
782,2011.0,501200,Kochi Tuskers Kerala v Royal Challengers Bangalore,Kochi v RCB,Kochi,RCB,Mahela Jayawardene,Daniel Vettori,"Nehru Stadium, Kochi",Kochi Tuskers Kerala , Royal Challengers Bangalore
783,2011.0,501201,Delhi Daredevils v Mumbai Indians,DC v MI,DC,MI,Virender Sehwag,Sachin Tendulkar,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
784,2011.0,501202,Pune Warriors v Kings XI Punjab,PWI v KXIP,PWI,KXIP,Yuvraj Singh,Adam Gilchrist,"Dr DY Patil Sports Academy, Mumbai",Pune Warriors , Kings XI Punjab
785,2011.0,501203,Kolkata Knight Riders v Deccan Chargers,KKR v DC,KKR,SRH,Gautam Gambhir,Kumar Sangakkara,"Eden Gardens, Kolkata",Kolkata Knight Riders , Deccan Chargers
786,2011.0,501204,Rajasthan Royals v Delhi Daredevils,RR v DC,RR,DC,Shane Warne,Virender Sehwag,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Delhi Darede
787,2011.0,501205,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,RCB,MI,Daniel Vettori,Sachin Tendulkar,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Mumbai Indians
788,2011.0,501206,Kings XI Punjab v Chennai Super Kings,KXIP v CSK,KXIP,CSK,Adam Gilchrist,MS Dhoni,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Chennai Super Kings
789,2011.0,501207,Pune Warriors v Kochi Tuskers Kerala,PWI v Kochi,PWI,Kochi,Yuvraj Singh,Mahela Jayawardene,"Dr DY Patil Sports Academy, Mumbai",Pune Warriors , Kochi Tuskers Kerala
790,2011.0,501208,Deccan Chargers v Royal Challengers Bangalore,DC v RCB,SRH,RCB,Kumar Sangakkara,Daniel Vettori,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Royal Challengers Bangalore
791,2011.0,501209,Rajasthan Royals v Kolkata Knight Riders,RR v KKR,RR,KKR,Shane Warne,Gautam Gambhir,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Kolkata Knight Riders
792,2011.0,501210,Mumbai Indians v Kochi Tuskers Kerala,MI v Kochi,MI,Kochi,Sachin Tendulkar,Mahela Jayawardene,"Wankhede Stadium, Mumbai",Mumbai Indians , Kochi Tuskers Kerala
793,2011.0,501211,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,CSK,RCB,MS Dhoni,Daniel Vettori,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Royal Challengers Bangalore
794,2011.0,501212,Deccan Chargers v Kings XI Punjab,DC v KXIP,SRH,KXIP,Kumar Sangakkara,Adam Gilchrist,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Kings XI Punjab
795,2011.0,501213,Pune Warriors v Delhi Daredevils,PWI v DC,PWI,DC,Yuvraj Singh,Virender Sehwag,"Dr DY Patil Sports Academy, Mumbai",Pune Warriors , Delhi Darede
796,2011.0,501214,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,KKR,RR,Gautam Gambhir,Shane Warne,"Eden Gardens, Kolkata",Kolkata Knight Riders , Rajasthan Royals
797,2011.0,501215,Kochi Tuskers Kerala v Chennai Super Kings,Kochi v CSK,Kochi,CSK,Mahela Jayawardene,MS Dhoni,"Nehru Stadium, Kochi",Kochi Tuskers Kerala , Chennai Super Kings
798,2011.0,501216,Delhi Daredevils v Deccan Chargers,DC v SRH,DC,SRH,Virender Sehwag,Kumar Sangakkara,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
800,2011.0,501218,Mumbai Indians v Pune Warriors,MI v PWI,MI,PWI,Sachin Tendulkar,Yuvraj Singh,"Wankhede Stadium, Mumbai",Mumbai Indians , Pune Warriors
801,2011.0,501219,Kolkata Knight Riders v Kochi Tuskers Kerala,KKR v Kochi,KKR,Kochi,Gautam Gambhir,Mahela Jayawardene,"Eden Gardens, Kolkata",Kolkata Knight Riders , Kochi Tuskers Kerala
802,2011.0,501220,Kings XI Punjab v Rajasthan Royals,KXIP v RR,KXIP,RR,Adam Gilchrist,Shane Warne,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Rajasthan Royals
803,2011.0,501222,Kolkata Knight Riders v Royal Challengers Bangalore,KKR v RCB,KKR,RCB,Gautam Gambhir,Daniel Vettori,"Eden Gardens, Kolkata",Kolkata Knight Riders , Royal Challengers Bangalore
804,2011.0,501221,Mumbai Indians v Chennai Super Kings,MI v CSK,MI,CSK,Sachin Tendulkar,MS Dhoni,"Wankhede Stadium, Mumbai",Mumbai Indians , Chennai Super Kings
805,2011.0,501223,Delhi Daredevils v Kings XI Punjab,DC v KXIP,DC,KXIP,Virender Sehwag,Adam Gilchrist,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
806,2011.0,501224,Deccan Chargers v Mumbai Indians,DC v MI,SRH,MI,Kumar Sangakkara,Sachin Tendulkar,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Mumbai Indians
807,2011.0,501225,Rajasthan Royals v Kochi Tuskers Kerala,RR v Kochi,RR,Kochi,Shane Warne,Mahela Jayawardene,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Kochi Tuskers Kerala
808,2011.0,501226,Chennai Super Kings v Pune Warriors,CSK v PWI,CSK,PWI,MS Dhoni,Yuvraj Singh,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Pune Warriors
809,2011.0,501227,Delhi Daredevils v Royal Challengers Bangalore,DC v RCB,DC,RCB,Virender Sehwag,Daniel Vettori,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
810,2011.0,501228,Pune Warriors v Chennai Super Kings,PWI v CSK,PWI,CSK,Yuvraj Singh,MS Dhoni,"Dr DY Patil Sports Academy, Mumbai",Pune Warriors , Chennai Super Kings
811,2011.0,501229,Kochi Tuskers Kerala v Deccan Chargers,Kochi v DC,Kochi,SRH,Mahela Jayawardene,Kumar Sangakkara,"Nehru Stadium, Kochi",Kochi Tuskers Kerala , Deccan Chargers
812,2011.0,501230,Delhi Daredevils v Kolkata Knight Riders,DC v KKR,DC,KKR,Virender Sehwag,Gautam Gambhir,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
813,2011.0,501231,Rajasthan Royals v Mumbai Indians,RR v MI,RR,MI,Shane Warne,Sachin Tendulkar,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Mumbai Indians
814,2011.0,501232,Royal Challengers Bangalore v Pune Warriors,RCB v PWI,RCB,PWI,Daniel Vettori,Yuvraj Singh,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Pune Warriors
815,2011.0,501233,Kochi Tuskers Kerala v Delhi Daredevils,Kochi v DC,Kochi,DC,Mahela Jayawardene,Virender Sehwag,"Nehru Stadium, Kochi",Kochi Tuskers Kerala , Delhi Darede
816,2011.0,501234,Kolkata Knight Riders v Kings XI Punjab,KKR v KXIP,KKR,KXIP,Gautam Gambhir,Adam Gilchrist,"Eden Gardens, Kolkata",Kolkata Knight Riders , Kings XI Punjab
817,2011.0,501235,Rajasthan Royals v Pune Warriors,RR v PWI,RR,PWI,Shane Warne,Yuvraj Singh,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Pune Warriors
818,2011.0,501236,Chennai Super Kings v Deccan Chargers,CSK v DC,CSK,SRH,MS Dhoni,Kumar Sangakkara,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Deccan Chargers
819,2011.0,501237,Mumbai Indians v Kings XI Punjab,MI v KXIP,MI,KXIP,Sachin Tendulkar,Adam Gilchrist,"Wankhede Stadium, Mumbai",Mumbai Indians , Kings XI Punjab
820,2011.0,501238,Delhi Daredevils v Kochi Tuskers Kerala,DC v Kochi,DC,Kochi,Virender Sehwag,Mahela Jayawardene,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
821,2011.0,501239,Deccan Chargers v Kolkata Knight Riders,DC v KKR,SRH,KKR,Kumar Sangakkara,Gautam Gambhir,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Kolkata Knight Riders
822,2011.0,501240,Chennai Super Kings v Rajasthan Royals,CSK v RR,CSK,RR,MS Dhoni,Shane Warne,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Rajasthan Royals
823,2011.0,501241,Pune Warriors v Mumbai Indians,PWI v MI,PWI,MI,Yuvraj Singh,Sachin Tendulkar,"Dr DY Patil Sports Academy, Mumbai",Pune Warriors , Mumbai Indians
824,2011.0,501242,Kochi Tuskers Kerala v Kolkata Knight Riders,Kochi v KKR,Kochi,KKR,Mahela Jayawardene,Gautam Gambhir,"Nehru Stadium, Kochi",Kochi Tuskers Kerala , Kolkata Knight Riders
825,2011.0,501243,Deccan Chargers v Delhi Daredevils,SRH v DC,SRH,DC,Kumar Sangakkara,Virender Sehwag,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Delhi Darede
826,2011.0,501244,Royal Challengers Bangalore v Kings XI Punjab,RCB v KXIP,RCB,KXIP,Daniel Vettori,Adam Gilchrist,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kings XI Punjab
827,2011.0,501245,Kolkata Knight Riders v Chennai Super Kings,KKR v CSK,KKR,CSK,Gautam Gambhir,MS Dhoni,"Eden Gardens, Kolkata",Kolkata Knight Riders , Chennai Super Kings
828,2011.0,501246,Mumbai Indians v Delhi Daredevils,MI v DC,MI,DC,Sachin Tendulkar,Virender Sehwag,"Wankhede Stadium, Mumbai",Mumbai Indians , Delhi Darede
829,2011.0,501247,Royal Challengers Bangalore v Kochi Tuskers Kerala,RCB v Kochi,RCB,Kochi,Daniel Vettori,Mahela Jayawardene,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kochi Tuskers Kerala
830,2011.0,501248,Kings XI Punjab v Pune Warriors,KXIP v PWI,KXIP,PWI,Adam Gilchrist,Yuvraj Singh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Pune Warriors
831,2011.0,501249,Rajasthan Royals v Chennai Super Kings,RR v CSK,RR,CSK,Shane Warne,MS Dhoni,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Chennai Super Kings
832,2011.0,501250,Deccan Chargers v Pune Warriors,DC v PWI,SRH,PWI,Kumar Sangakkara,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Deccan Chargers , Pune Warriors
833,2011.0,501251,Kings XI Punjab v Mumbai Indians,KXIP v MI,KXIP,MI,Adam Gilchrist,Sachin Tendulkar,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Mumbai Indians
834,2011.0,501252,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,RR,RCB,Shane Warne,Virat Kohli,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Royal Challengers Bangalore
835,2011.0,501253,Chennai Super Kings v Delhi Daredevils,CSK v DC,CSK,DC,MS Dhoni,James Hopes,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Delhi Darede
836,2011.0,501254,Kochi Tuskers Kerala v Kings XI Punjab,Kochi v KXIP,Kochi,KXIP,Mahela Jayawardene,Adam Gilchrist,"Holkar Cricket Stadium, Indore",Kochi Tuskers Kerala , Kings XI Punjab
837,2011.0,501255,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,RCB,KKR,Virat Kohli,Gautam Gambhir,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kolkata Knight Riders
838,2011.0,501256,Mumbai Indians v Deccan Chargers,MI v DC,MI,SRH,Sachin Tendulkar,Kumar Sangakkara,"Wankhede Stadium, Mumbai",Mumbai Indians , Deccan Chargers
839,2011.0,501257,Kings XI Punjab v Delhi Daredevils,KXIP v DC,KXIP,DC,Adam Gilchrist,James Hopes,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Kings XI Punjab , Delhi Darede
840,2011.0,501258,Kochi Tuskers Kerala v Rajasthan Royals,Kochi v RR,Kochi,RR,Mahela Jayawardene,Shane Warne,"Holkar Cricket Stadium, Indore",Kochi Tuskers Kerala , Rajasthan Royals
841,2011.0,501259,Pune Warriors v Deccan Chargers,PWI v DC,PWI,SRH,Yuvraj Singh,Kumar Sangakkara,"Dr DY Patil Sports Academy, Mumbai",Pune Warriors , Deccan Chargers
842,2011.0,501260,Kings XI Punjab v Royal Challengers Bangalore,KXIP v RCB,KXIP,RCB,Adam Gilchrist,Virat Kohli,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Kings XI Punjab , Royal Challengers Bangalore
843,2011.0,501261,Chennai Super Kings v Kochi Tuskers Kerala,CSK v Kochi,CSK,Kochi,MS Dhoni,Parthiv Patel,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Kochi Tuskers Kerala
844,2011.0,501262,Pune Warriors v Kolkata Knight Riders,PWI v KKR,PWI,KKR,Yuvraj Singh,Gautam Gambhir,"Dr DY Patil Sports Academy, Mumbai",Pune Warriors , Kolkata Knight Riders
845,2011.0,501263,Mumbai Indians v Rajasthan Royals,MI v RR,MI,RR,Sachin Tendulkar,Shane Warne,"Wankhede Stadium, Mumbai",Mumbai Indians , Rajasthan Royals
846,2011.0,501264,Kings XI Punjab v Deccan Chargers,KXIP v DC,KXIP,SRH,Adam Gilchrist,Cameron White,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Kings XI Punjab , Deccan Chargers
847,2011.0,501265,Delhi Daredevils v Pune Warriors,DC v PWI,DC,PWI,James Hopes,Yuvraj Singh,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
848,2011.0,501266,Royal Challengers Bangalore v Chennai Super Kings,RCB v CSK,RCB,CSK,Daniel Vettori,MS Dhoni,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Chennai Super Kings
849,2011.0,501267,Kolkata Knight Riders v Mumbai Indians,KKR v MI,KKR,MI,Gautam Gambhir,Sachin Tendulkar,"Eden Gardens, Kolkata",Kolkata Knight Riders , Mumbai Indians
850,2011.0,501268,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,CSK,RCB,MS Dhoni,Daniel Vettori,"Wankhede Stadium, Mumbai",Chennai Super Kings , Royal Challengers Bangalore
851,2011.0,501269,Mumbai Indians v Kolkata Knight Riders,MI v KKR,MI,KKR,Sachin Tendulkar,Gautam Gambhir,"Wankhede Stadium, Mumbai",Mumbai Indians , Kolkata Knight Riders
852,2011.0,501270,Mumbai Indians v Royal Challengers Bangalore,MI v RCB,MI,RCB,Sachin Tendulkar,Daniel Vettori,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians , Royal Challengers Bangalore
853,2011.0,501271,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,CSK,RCB,MS Dhoni,Daniel Vettori,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Royal Challengers Bangalore
854,2010.0,419106,Deccan Chargers v Kolkata Knight Riders,DC v KKR,SRH,KKR,Adam Gilchrist,Sourav Ganguly,"Dr DY Patil Sports Academy, Mumbai",Deccan Chargers , Kolkata Knight Riders
855,2010.0,419107,Mumbai Indians v Rajasthan Royals,MI v RR,MI,RR,Sachin Tendulkar,Shane Warne,"Brabourne Stadium, Mumbai",Mumbai Indians , Rajasthan Royals
856,2010.0,419108,Kings XI Punjab v Delhi Daredevils,KXIP v DC,KXIP,DC,Kumar Sangakkara,Gautam Gambhir,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Delhi Darede
857,2010.0,419109,Kolkata Knight Riders v Royal Challengers Bangalore,KKR v RCB,KKR,RCB,Sourav Ganguly,Anil Kumble,"Eden Gardens, Kolkata",Kolkata Knight Riders , Royal Challengers Bangalore
858,2010.0,419110,Chennai Super Kings v Deccan Chargers,CSK v DC,CSK,SRH,MS Dhoni,Adam Gilchrist,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Deccan Chargers
859,2010.0,419111,Rajasthan Royals v Delhi Daredevils,RR v DC,RR,DC,Shane Warne,Gautam Gambhir,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rajasthan Royals , Delhi Darede
860,2010.0,419112,Royal Challengers Bangalore v Kings XI Punjab,RCB v KXIP,RCB,KXIP,Anil Kumble,Kumar Sangakkara,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kings XI Punjab
861,2010.0,419113,Kolkata Knight Riders v Chennai Super Kings,KKR v CSK,KKR,CSK,Sourav Ganguly,MS Dhoni,"Eden Gardens, Kolkata",Kolkata Knight Riders , Chennai Super Kings
862,2010.0,419114,Delhi Daredevils v Mumbai Indians,DC v MI,DC,MI,Gautam Gambhir,Sachin Tendulkar,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
863,2010.0,419115,Royal Challengers Bangalore v Rajasthan Royals,RCB v RR,RCB,RR,Anil Kumble,Shane Warne,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Rajasthan Royals
864,2010.0,419116,Delhi Daredevils v Chennai Super Kings,DC v CSK,DC,CSK,Dinesh Karthik,Suresh Raina,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
865,2010.0,419117,Deccan Chargers v Kings XI Punjab,DC v KXIP,SRH,KXIP,Adam Gilchrist,Kumar Sangakkara,"Barabati Stadium, Cuttack",Deccan Chargers , Kings XI Punjab
866,2010.0,419118,Rajasthan Royals v Kolkata Knight Riders,RR v KKR,RR,KKR,Shane Warne,Sourav Ganguly,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rajasthan Royals , Kolkata Knight Riders
867,2010.0,419119,Mumbai Indians v Royal Challengers Bangalore,MI v RCB,MI,RCB,Sachin Tendulkar,Anil Kumble,"Brabourne Stadium, Mumbai",Mumbai Indians , Royal Challengers Bangalore
868,2010.0,419120,Deccan Chargers v Delhi Daredevils,SRH v DC,SRH,DC,Adam Gilchrist,Dinesh Karthik,"Barabati Stadium, Cuttack",Deccan Chargers , Delhi Darede
869,2010.0,419121,Chennai Super Kings v Kings XI Punjab,CSK v KXIP,CSK,KXIP,Suresh Raina,Kumar Sangakkara,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Kings XI Punjab
870,2010.0,419122,Mumbai Indians v Kolkata Knight Riders,MI v KKR,MI,KKR,Sachin Tendulkar,Sourav Ganguly,"Brabourne Stadium, Mumbai",Mumbai Indians , Kolkata Knight Riders
871,2010.0,419123,Royal Challengers Bangalore v Chennai Super Kings,RCB v CSK,RCB,CSK,Anil Kumble,Suresh Raina,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Chennai Super Kings
872,2010.0,419124,Kings XI Punjab v Rajasthan Royals,KXIP v RR,KXIP,RR,Kumar Sangakkara,Shane Warne,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Rajasthan Royals
873,2010.0,419128,Royal Challengers Bangalore v Delhi Daredevils,RCB v DC,RCB,DC,Anil Kumble,Dinesh Karthik,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Delhi Darede
874,2010.0,419125,Mumbai Indians v Chennai Super Kings,MI v CSK,MI,CSK,Sachin Tendulkar,MS Dhoni,"Brabourne Stadium, Mumbai",Mumbai Indians , Chennai Super Kings
875,2010.0,419126,Rajasthan Royals v Deccan Chargers,RR v DC,RR,SRH,Shane Warne,Adam Gilchrist,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rajasthan Royals , Deccan Chargers
876,2010.0,419127,Kings XI Punjab v Kolkata Knight Riders,KXIP v KKR,KXIP,KKR,Kumar Sangakkara,Sourav Ganguly,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Kolkata Knight Riders
877,2010.0,419129,Rajasthan Royals v Chennai Super Kings,RR v CSK,RR,CSK,Shane Warne,MS Dhoni,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",Rajasthan Royals , Chennai Super Kings
878,2010.0,419130,Deccan Chargers v Mumbai Indians,DC v MI,SRH,MI,Adam Gilchrist,Sachin Tendulkar,"Dr DY Patil Sports Academy, Mumbai",Deccan Chargers , Mumbai Indians
879,2010.0,419131,Delhi Daredevils v Kolkata Knight Riders,DC v KKR,DC,KKR,Gautam Gambhir,Sourav Ganguly,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
880,2010.0,419132,Mumbai Indians v Kings XI Punjab,MI v KXIP,MI,KXIP,Sachin Tendulkar,Mahela Jayawardene,"Brabourne Stadium, Mumbai",Mumbai Indians , Kings XI Punjab
881,2010.0,419133,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,CSK,RCB,MS Dhoni,Anil Kumble,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Royal Challengers Bangalore
882,2010.0,419134,Delhi Daredevils v Rajasthan Royals,DC v RR,DC,RR,Gautam Gambhir,Shane Warne,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
883,2010.0,419135,Kolkata Knight Riders v Deccan Chargers,KKR v DC,KKR,SRH,Sourav Ganguly,Adam Gilchrist,"Eden Gardens, Kolkata",Kolkata Knight Riders , Deccan Chargers
884,2010.0,419136,Kings XI Punjab v Royal Challengers Bangalore,KXIP v RCB,KXIP,RCB,Kumar Sangakkara,Anil Kumble,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Royal Challengers Bangalore
885,2010.0,419137,Chennai Super Kings v Rajasthan Royals,CSK v RR,CSK,RR,MS Dhoni,Shane Warne,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Rajasthan Royals
886,2010.0,419138,Mumbai Indians v Deccan Chargers,MI v DC,MI,SRH,Sachin Tendulkar,Adam Gilchrist,"Brabourne Stadium, Mumbai",Mumbai Indians , Deccan Chargers
887,2010.0,419139,Kolkata Knight Riders v Kings XI Punjab,KKR v KXIP,KKR,KXIP,Sourav Ganguly,Kumar Sangakkara,"Eden Gardens, Kolkata",Kolkata Knight Riders , Kings XI Punjab
888,2010.0,419140,Delhi Daredevils v Royal Challengers Bangalore,DC v RCB,DC,RCB,Gautam Gambhir,Anil Kumble,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
889,2010.0,419141,Deccan Chargers v Rajasthan Royals,DC v RR,SRH,RR,Adam Gilchrist,Shane Warne,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Deccan Chargers , Rajasthan Royals
890,2010.0,419142,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Sachin Tendulkar,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Mumbai Indians
891,2010.0,419143,Rajasthan Royals v Kings XI Punjab,RR v KXIP,RR,KXIP,Shane Warne,Kumar Sangakkara,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Kings XI Punjab
892,2010.0,419144,Kolkata Knight Riders v Delhi Daredevils,KKR v DC,KKR,DC,Sourav Ganguly,Gautam Gambhir,"Eden Gardens, Kolkata",Kolkata Knight Riders , Delhi Darede
893,2010.0,419145,Royal Challengers Bangalore v Deccan Chargers,RCB v DC,RCB,SRH,Anil Kumble,Adam Gilchrist,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Deccan Chargers
894,2010.0,419146,Kings XI Punjab v Mumbai Indians,KXIP v MI,KXIP,MI,Kumar Sangakkara,Sachin Tendulkar,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kings XI Punjab , Mumbai Indians
895,2010.0,419147,Deccan Chargers v Chennai Super Kings,DC v CSK,SRH,CSK,Adam Gilchrist,MS Dhoni,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Deccan Chargers , Chennai Super Kings
896,2010.0,419148,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,RCB,KKR,Anil Kumble,Sourav Ganguly,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Kolkata Knight Riders
897,2010.0,419149,Delhi Daredevils v Kings XI Punjab,DC v KXIP,DC,KXIP,Gautam Gambhir,Kumar Sangakkara,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
898,2010.0,419150,Rajasthan Royals v Mumbai Indians,RR v MI,RR,MI,Shane Warne,Sachin Tendulkar,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Mumbai Indians
899,2010.0,419151,Deccan Chargers v Royal Challengers Bangalore,DC v RCB,SRH,RCB,Adam Gilchrist,Anil Kumble,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Deccan Chargers , Royal Challengers Bangalore
900,2010.0,419152,Mumbai Indians v Delhi Daredevils,MI v DC,MI,DC,Sachin Tendulkar,Gautam Gambhir,"Brabourne Stadium, Mumbai",Mumbai Indians , Delhi Darede
901,2010.0,419153,Chennai Super Kings v Kolkata Knight Riders,CSK v KKR,CSK,KKR,MS Dhoni,Sourav Ganguly,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Kolkata Knight Riders
902,2010.0,419154,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,RR,RCB,Shane Warne,Anil Kumble,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals , Royal Challengers Bangalore
903,2010.0,419155,Chennai Super Kings v Delhi Daredevils,CSK v DC,CSK,DC,MS Dhoni,Gautam Gambhir,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings , Delhi Darede
904,2010.0,419156,Kings XI Punjab v Deccan Chargers,KXIP v DC,KXIP,SRH,Kumar Sangakkara,Adam Gilchrist,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Kings XI Punjab , Deccan Chargers
905,2010.0,419157,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,RCB,MI,Anil Kumble,Sachin Tendulkar,"M.Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore , Mumbai Indians
906,2010.0,419158,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,KKR,RR,Sourav Ganguly,Shane Warne,"Eden Gardens, Kolkata",Kolkata Knight Riders , Rajasthan Royals
907,2010.0,419159,Kings XI Punjab v Chennai Super Kings,KXIP v CSK,KXIP,CSK,Kumar Sangakkara,MS Dhoni,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Kings XI Punjab , Chennai Super Kings
908,2010.0,419160,Delhi Daredevils v Deccan Chargers,DC v SRH,DC,SRH,Gautam Gambhir,Adam Gilchrist,"Arun Jaitley Stadium, Delhi",Delhi Darede,ils 
